Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
GM3 28:2;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,23.8233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM3 40:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,36.1877,0,0,0,0,0,0,0,24.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5099,41.2183,0,0,0,0
GM2 26:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,1.8391,0,0,34.3983,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,0,0,0,11.0959,0,0,0,0,0,0
GM2 30:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,10.3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 46:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,17.1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 48:4;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,18.2987,0,0,0,0,0,0,0,32.8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 42:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,26.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 30:2;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 44:1;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,1.335,0,0,0,10.7366,0,0,0,0,0,0,0,6.4667,0,0,0,0,0,0,0,0,0,0,0,8.335,0,0,0,0
GM1 32:1;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 46:4;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,25.8953,0,0,0,0,0,0,0,0,0,0,0,3.0244,0,0,0,0,0,0,0,0,26.2067,20.9048,0,0,0,0,0,0
GM1 34:0;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,13.8583,0,0,0,0,0,0,0,0,0,0,0,52.2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 46:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,8.8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 36:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,12.2025,0,0,0,0,0,0,0,0,11.6946,0,30.2203,0,0,0,0,0,0,0,0,0,0,7.2307,0,0,0,0,0,0
"GM1 42:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,16.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 42:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,32.7323,19.6452,0,0,0,0,0,0,0,0,0,0,18.8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 42:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,6.9645,0,11.9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 26:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 38:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 40:4;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 40:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 30:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.126,0,0,0,0,0,0,0,7.0604,0,22.482,0,0,0,0,0,0,0,0,0,0,15.6161,0,0,0,0,0,0
GM1 30:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7301,0,0,0,0,0,0,0,0,0,0,44.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 42:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6649,33.8471,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,8.2849,0,0,0,0,0,0
GM2 40:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2845,0,0,0,0,0,0,0,0,0,0
"GM1 38:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 36:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2225,24.9181,0,0,0,0,0,0
GM1 38:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7433,0,0,0,0,0,0,0,0,0,0,17.423,0,0,0,0,0,0,0,0,0,23.7246,0,0,0,0,0,0
GM1 38:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
GM1 40:4;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 42:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 26:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4497,0,0,0,0,0,0,0
GM1 28:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8683,0,0,0,0,0,0,40.9846,0,0,112.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 26:3;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8328,0,0,9.0784,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
GM2 40:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1132,0,0,0,0,0,0,4.2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9396,1.1474,0,9.3844
GM2 44:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 44:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 36:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5803,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 42:3;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,12.5163,5.5544,0.5249,0,0,0,0,0,0,0,0,24.2521,6.804,0,0,0,0,0,0
"GM1 42:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 46:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5.2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 26:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,34.9758,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 36:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.9928,0,0,0,0
GM2 44:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 48:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4362,0,0,0,26.5719,0,0,0,6.3238,7.8885,0,0,0,0,0,0,12.1746,0,0,8.8444,0,0,0,0,0,0
"GM3 46:1;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6233,0,0,0,0,18.6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 36:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 32:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
GM3 38:3;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0256,0,0,0,2.7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7589,4.7277,0
"GM3 48:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 32:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9612,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 32:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384.7645,4430.5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 36:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9459,58.4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 40:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 48:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8528,0,0,0,0,0,0,0
GM3 46:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 34:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 42:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 46:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1769,0,0,27,0,0,0,0
"GM3 40:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 30:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7825,0,0,0,0,0,24.9398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 44:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 44:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM3 46:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 30:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1927,0,0,0
GM3 48:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 38:3;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 28:3;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 30:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,8.865,0,0,0,0,0,19.9361,0,0,0,0,0,27,0,0,0
"GM1 36:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9206,47,0,66.6782,0,0,0,0,0,0,0,0,40.9525,49.7637,0,0,0,0,0,0
GM1 38:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4001,0,0,12.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 34:2;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 46:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1192,11.4647,0,0,0,0,0,6.9323,0,0,0,0,4.0126,0,0,0,0,0,0
GM2 48:2;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 44:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM3 26:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM3 26:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM3 30:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,0,0,0,0,0,0,0,0,68,47,0,0,0,0,0,0
GM3 32:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.8679,103.605,0,0,0,0,0,0,0,0,93.9561,110.7439,0,0,0,0,0,0
"GM3 30:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7095,72.067,0,0,0,0,0,0,0,0,76.3366,67.021,0,0,0,0,0,0
"GM3 34:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 28:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 34:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 48:3;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 30:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9138,12.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 38:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3778,1.8065,0,0,0,0,0,0,0,0,0,10.9158,0,0,0,0,0,0
GM1 40:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 40:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3821,8.7317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 42:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 26:4;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9394,0,0,0,0,0,0,0,0,40.5878,28.6214,0,0,0,0,0,0
GM3 28:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8511,0,0,0,0,0,0,9.0487,0,0,0,0,0,0,0,0,0
"GM3 28:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM3 36:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3627,0,0,0,0,0,0,0,0,34.2904,0,0,0,0,0,0,0
"GM3 36:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.5902,0,0,0,0,0,0,0,0,77.8919,0,0,0,0,0,0,0
"GM2 34:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1654,0,0,0,0,0,0,0,0,11.1581,0,0,0,0,0,0,0
"GM2 34:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 28:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM2 38:2;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 26:0;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 42:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 32:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM2 46:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3526,0,0,0,0,0,0,0,0,30.4666,0,0,0,0,0,0,0
GM2 48:3;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 34:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 38:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM1 36:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9457,0,0,0,0,0,0,0,0,0,16.3237,0,0,0,0,0,0
"GM1 38:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1 40:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.176,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8054,0,0
GM1 46:4;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
GM1 48:2;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
